date,hour_of_day,location,victim_gender,victim_age,perpetrator_gender,perpetrator_age,weapon,injury,weather,temperature,previous_activity,economical_situation,education_level,crime_type,time_of_day,day_of_week,month,season,victim_age_group,perpetrator_age_group,weather_condition,economic_index,education_index
2022-09-04 00:00:00.000000000,23,Center,Male,91,Male,81,Gun,Fatal,Clear,33.11785288727289,Shopping,Low,Secondary,Kill,Afternoon,Sunday,September,Spring,Senior,Child,Wet,3.6980770324299472,43.962763246897794
2021-08-06 00:00:00.000000000,15,Maruf,Female,9,Male,85,Other,Minor,Cloudy,9.825257642844718,Working,High,Tertiary,Theft,Night,Friday,August,Winter,Child,Child,Wet,42.386279997340914,60.10725378176628
2022-01-30 00:00:00.000000000,21,Center,Male,92,Female,82,Gun,None,Rainy,20.98909429301852,Walking,Medium,Primary,Kill,Evening,Sunday,January,Summer,Adult,Senior,Wet,26.844510973959412,63.50681878726282
2023-03-08 00:00:00.000000000,18,Center,Female,77,Male,58,Other,Severe,Clear,7.428380833708516,Working,Medium,Primary,Theft,Evening,Wednesday,March,Summer,Senior,Senior,Wet,74.28638810122511,49.607671151640865
2020-10-05 00:00:00.000000000,9,Arghistan,Male,50,Male,37,Knife,Severe,Rainy,30.850345638293525,Walking,High,Tertiary,Kill,Morning,Monday,October,Winter,Child,Teen,Dry,73.77271579987833,27.038377310157024
2021-12-18 00:00:00.000000000,8,Maruf,Female,42,Female,95,Gun,None,Rainy,26.89758913598503,Driving,High,Tertiary,Theft,Afternoon,Saturday,December,Winter,Teen,Adult,Dry,52.46689589541235,86.19361261648349
2021-01-24 00:00:00.000000000,1,Zhari,Female,38,Female,72,Other,Minor,Cloudy,10.06511482332823,Working,Medium,Tertiary,Kill,Morning,Sunday,January,Spring,Child,Senior,Dry,30.509737841844707,7.408401113970831
2023-09-18 00:00:00.000000000,24,Kharkrez,Male,84,Female,15,Knife,Minor,Cloudy,-5.521920691503526,Driving,Low,Primary,Theft,Night,Monday,September,Spring,Senior,Adult,Wet,87.7290294437759,58.098923852482024
2022-09-08 00:00:00.000000000,1,Reag,Male,79,Male,87,None,Fatal,Cloudy,-7.297850313016015,Walking,Medium,Tertiary,Theft,Evening,Thursday,September,Winter,Adult,Teen,Wet,71.90758268877192,56.43089686084417
2023-12-13 00:00:00.000000000,1,Maywand,Male,40,Female,21,Other,None,Rainy,7.429955410429233,Shopping,High,Primary,Theft,Afternoon,Wednesday,December,Winter,Adult,Teen,Wet,72.94480402738446,46.15764163861893
2023-04-22 00:00:00.000000000,24,Arghistan,Male,88,Female,37,Other,Minor,Cloudy,37.154296043322695,Shopping,High,None,Kill,Afternoon,Saturday,April,Winter,Child,Adult,Wet,80.2395503125791,60.56207536697822
2020-02-13 00:00:00.000000000,16,Shah Wali Kot,Female,37,Male,88,None,Fatal,Snowy,22.75709500398488,Shopping,High,Secondary,Kill,Evening,Thursday,February,Fall,Child,Adult,Dry,25.51886707044343,74.37510765100971
2020-04-25 00:00:00.000000000,6,Arghistan,Male,15,Male,46,Gun,Minor,Rainy,4.357756703014497,Shopping,Medium,Primary,Theft,Evening,Saturday,April,Spring,Teen,Adult,Dry,52.139077930019994,35.15002894077506
2022-09-29 00:00:00.000000000,13,Spin Boldak,Female,70,Female,62,None,Fatal,Snowy,31.19192706393425,Working,High,Secondary,Kill,Evening,Thursday,September,Winter,Teen,Adult,Wet,16.74153128935264,59.00460478820344
2022-01-16 00:00:00.000000000,20,Center,Female,23,Male,32,Gun,None,Clear,35.826921743328306,Driving,Low,Tertiary,Theft,Afternoon,Sunday,January,Spring,Child,Senior,Dry,40.50198299515512,41.89365437838999
2023-03-19 00:00:00.000000000,22,Maruf,Female,33,Male,57,Other,Severe,Snowy,15.563699622006297,Walking,High,Primary,Theft,Evening,Sunday,March,Winter,Senior,Child,Wet,53.342429722214526,43.89402936564771
2023-10-30 00:00:00.000000000,3,Spin Boldak,Female,16,Female,17,Gun,Severe,Clear,0.4692579266975567,Driving,Low,None,Kill,Night,Monday,October,Spring,Teen,Senior,Dry,83.64090150958631,96.76347294935049
2022-08-16 00:00:00.000000000,9,Kharkrez,Male,43,Female,63,Other,Severe,Rainy,23.288438272757993,Driving,Low,Secondary,Kill,Evening,Tuesday,August,Winter,Teen,Adult,Dry,61.90519203531362,76.93071948618896
2022-07-02 00:00:00.000000000,21,Panjwayi,Female,14,Female,44,None,Fatal,Rainy,4.885830979080062,Shopping,Medium,Primary,Kill,Morning,Saturday,July,Fall,Adult,Adult,Dry,23.669487209391647,5.267509670398174
2022-09-17 00:00:00.000000000,17,Daman,Female,46,Female,79,Gun,Fatal,Snowy,9.506110683133578,Walking,Medium,Tertiary,Kill,Night,Saturday,September,Spring,Adult,Senior,Dry,94.80569392294058,48.951924481684514
2020-06-08 00:00:00.000000000,15,Daman,Male,81,Female,55,Knife,Minor,Rainy,3.2626451927211946,Driving,High,None,Kill,Night,Monday,June,Spring,Adult,Adult,Dry,77.41277968750097,35.74482138674843
2022-06-01 00:00:00.000000000,13,Shah Wali Kot,Male,42,Female,90,None,None,Rainy,37.34632225901277,Working,Low,Primary,Kill,Morning,Wednesday,June,Spring,Child,Adult,Wet,24.746741014520556,82.38496089754919
2023-09-28 00:00:00.000000000,10,Maruf,Female,76,Female,30,Gun,None,Rainy,0.9374111583689206,Shopping,Medium,Secondary,Kill,Evening,Thursday,September,Spring,Adult,Adult,Dry,19.53648955565368,58.5169322790656
2021-09-04 00:00:00.000000000,22,Spin Boldak,Female,100,Female,92,Gun,Severe,Clear,-6.4318864309470944,Working,High,Tertiary,Theft,Afternoon,Saturday,September,Winter,Adult,Teen,Wet,0.31521607070092994,14.793437746132943
2020-03-15 00:00:00.000000000,2,Maruf,Female,82,Female,85,Gun,None,Clear,6.007635706651584,Shopping,Medium,Primary,Kill,Morning,Sunday,March,Winter,Child,Child,Dry,24.193753903664415,81.65242200042809
2020-09-03 00:00:00.000000000,23,Daman,Female,41,Female,81,Other,Minor,Snowy,35.998759010616794,Walking,High,Secondary,Kill,Afternoon,Thursday,September,Spring,Teen,Adult,Wet,68.56839064952165,9.0351654430758
2020-05-10 00:00:00.000000000,19,Nesh,Female,81,Male,24,Gun,Minor,Clear,7.539668409012531,Driving,Medium,Tertiary,Kill,Night,Sunday,May,Fall,Adult,Adult,Dry,38.94135141731322,84.37967725599276
2022-02-06 00:00:00.000000000,11,Center,Male,12,Male,64,None,Severe,Clear,1.8978842884997942,Walking,High,None,Theft,Night,Sunday,February,Fall,Child,Adult,Wet,20.598048881199926,18.870212159801238
2020-11-09 00:00:00.000000000,14,Shah Wali Kot,Female,55,Male,60,Other,Fatal,Clear,4.5002916284215075,Driving,High,Primary,Theft,Evening,Monday,November,Summer,Teen,Teen,Dry,89.99781691158543,20.653169365219515
2022-03-04 00:00:00.000000000,2,Kharkrez,Female,1,Female,19,Knife,Fatal,Cloudy,38.95226963865614,Shopping,Low,Primary,Kill,Morning,Friday,March,Summer,Teen,Adult,Wet,11.575443197549017,77.42217277924625
2020-08-20 00:00:00.000000000,2,Maywand,Female,11,Female,14,Gun,Minor,Clear,-7.145174695007497,Walking,Medium,Primary,Theft,Evening,Thursday,August,Winter,Teen,Senior,Dry,71.03448375281806,10.126842953782234
2021-10-05 00:00:00.000000000,18,Center,Female,37,Male,18,Gun,Fatal,Snowy,24.62976222927631,Driving,Medium,None,Kill,Afternoon,Tuesday,October,Spring,Adult,Senior,Wet,29.403888968345992,81.9072672857766
2020-04-09 00:00:00.000000000,15,Shah Wali Kot,Female,12,Male,53,Gun,None,Cloudy,-5.842825858315478,Shopping,Medium,Secondary,Theft,Afternoon,Thursday,April,Spring,Teen,Adult,Dry,91.45217855114323,39.23958446163074
2022-02-20 00:00:00.000000000,16,Arghistan,Female,29,Male,68,None,None,Clear,16.595735535299138,Walking,High,None,Kill,Afternoon,Sunday,February,Winter,Teen,Senior,Wet,49.9467208719838,98.2230908285288
2020-08-06 00:00:00.000000000,2,Reag,Male,37,Male,64,Knife,Severe,Cloudy,-8.031134198645104,Shopping,Low,None,Kill,Morning,Thursday,August,Summer,Senior,Teen,Wet,38.1696823565845,33.65249864878608
2022-07-25 00:00:00.000000000,3,Nesh,Female,3,Female,85,Other,None,Clear,37.59714895143632,Shopping,Medium,None,Kill,Morning,Monday,July,Summer,Child,Senior,Dry,3.6496919512687853,96.95436597045111
2023-09-30 00:00:00.000000000,23,Panjwayi,Male,35,Male,99,Knife,Severe,Clear,-8.261198660045812,Shopping,High,Primary,Theft,Evening,Saturday,September,Winter,Senior,Child,Wet,62.10739444169633,41.50507776502623
2023-12-15 00:00:00.000000000,23,Nesh,Male,87,Female,85,Other,Minor,Rainy,9.72085565499917,Walking,High,Primary,Kill,Night,Friday,December,Fall,Adult,Senior,Wet,73.26827517415266,36.26120984284417
2022-11-08 00:00:00.000000000,16,Arghistan,Female,81,Female,83,Other,None,Cloudy,28.604012663760948,Working,Medium,Primary,Theft,Morning,Tuesday,November,Spring,Teen,Senior,Dry,34.00140657302772,48.930057592787534
2023-01-15 00:00:00.000000000,4,Nesh,Female,52,Male,17,Knife,Fatal,Clear,31.11155500966054,Driving,High,None,Theft,Morning,Sunday,January,Summer,Adult,Senior,Wet,3.205382544693536,87.08407076468248
2020-10-22 00:00:00.000000000,20,Panjwayi,Female,53,Female,51,Other,Severe,Cloudy,17.953846181440955,Shopping,Medium,Tertiary,Theft,Night,Thursday,October,Fall,Senior,Adult,Dry,7.329297647215394,84.01450276593131
2021-10-03 00:00:00.000000000,22,Spin Boldak,Female,47,Male,62,None,Severe,Rainy,21.220377575699164,Driving,High,Tertiary,Theft,Morning,Sunday,October,Spring,Teen,Child,Wet,93.5142676409957,49.94827321773461
2021-11-14 00:00:00.000000000,18,Maruf,Male,51,Female,99,Knife,None,Cloudy,11.938165588396796,Shopping,High,None,Kill,Morning,Sunday,November,Spring,Teen,Teen,Dry,12.235629116512758,79.18650708276533
2023-05-05 00:00:00.000000000,15,Reag,Female,86,Male,100,Knife,Minor,Snowy,11.357846810271631,Walking,Medium,None,Theft,Afternoon,Friday,May,Summer,Teen,Teen,Dry,60.30531131539508,53.5452645036168
2020-07-16 00:00:00.000000000,4,Maywand,Male,13,Male,14,None,Severe,Clear,3.3889723471999016,Walking,Low,None,Theft,Evening,Thursday,July,Summer,Teen,Child,Wet,72.22544312412955,71.66419404370343
2022-03-18 00:00:00.000000000,15,Maywand,Male,54,Male,25,Knife,Minor,Snowy,9.765463007592398,Driving,Medium,Primary,Theft,Morning,Friday,March,Summer,Child,Child,Dry,15.058672267098617,98.3254682486854
2020-08-09 00:00:00.000000000,17,Panjwayi,Male,71,Male,65,Gun,None,Snowy,14.612751411798168,Shopping,High,Secondary,Theft,Morning,Sunday,August,Fall,Senior,Adult,Wet,95.4316435331101,9.476120804281473
2023-06-19 00:00:00.000000000,2,Center,Female,19,Female,50,None,Fatal,Clear,30.282628819360944,Shopping,High,Secondary,Theft,Morning,Monday,June,Winter,Teen,Adult,Wet,3.4490742962374865,9.02635070744835
2022-07-07 00:00:00.000000000,12,Kharkrez,Female,63,Female,66,Gun,Fatal,Snowy,-6.203845738437327,Working,Medium,Secondary,Kill,Night,Thursday,July,Summer,Child,Senior,Wet,12.618258144727701,66.22262568557097
2023-12-27 00:00:00.000000000,15,Zhari,Female,54,Female,75,None,None,Cloudy,-0.7717045799364346,Working,Medium,Primary,Kill,Evening,Wednesday,December,Summer,Adult,Child,Wet,97.94232323622492,3.3268733167834186
2022-09-13 00:00:00.000000000,1,Maywand,Male,90,Female,17,Gun,Fatal,Clear,31.245477892757535,Walking,Medium,None,Kill,Morning,Tuesday,September,Summer,Teen,Senior,Dry,12.650778510191907,58.89137455014924
2021-08-19 00:00:00.000000000,11,Shah Wali Kot,Female,59,Female,26,Gun,None,Snowy,5.188870107711743,Driving,High,None,Theft,Afternoon,Thursday,August,Winter,Child,Adult,Dry,52.174712488597876,48.34369811073699
2020-11-11 00:00:00.000000000,14,Spin Boldak,Male,63,Female,13,None,Minor,Clear,-9.953738626505462,Shopping,Low,Tertiary,Theft,Evening,Wednesday,November,Winter,Senior,Child,Wet,76.69546148716907,11.572567609912642
2023-01-20 00:00:00.000000000,22,Kharkrez,Male,66,Female,11,Other,Severe,Cloudy,-2.8921329252116905,Driving,High,None,Kill,Afternoon,Friday,January,Summer,Senior,Senior,Wet,25.892225930998535,17.719205799366055
2021-11-01 00:00:00.000000000,17,Reag,Male,43,Female,37,Other,None,Rainy,12.120292005021032,Walking,High,Primary,Theft,Evening,Monday,November,Winter,Child,Senior,Dry,4.366742243112299,45.90281142237094
2021-09-24 00:00:00.000000000,7,Reag,Female,25,Male,26,Gun,None,Rainy,27.598978779120777,Working,Low,None,Kill,Night,Friday,September,Winter,Senior,Teen,Wet,94.44909709025178,4.489232601564053
2021-01-30 00:00:00.000000000,24,Spin Boldak,Male,70,Female,94,Knife,Minor,Rainy,22.144718458019597,Walking,Low,Primary,Kill,Morning,Saturday,January,Winter,Adult,Teen,Wet,40.999818763949335,47.32527734785484
2020-02-08 00:00:00.000000000,24,Center,Female,62,Male,60,None,None,Cloudy,19.820051567890932,Walking,High,Primary,Kill,Evening,Saturday,February,Spring,Teen,Senior,Dry,73.42848955227191,43.70710434776414
2023-06-27 00:00:00.000000000,4,Arghistan,Male,82,Female,14,Knife,Severe,Clear,16.617659593883374,Walking,Low,Tertiary,Theft,Evening,Tuesday,June,Spring,Adult,Child,Wet,7.118356320347196,11.248184641386338
2022-10-04 00:00:00.000000000,23,Spin Boldak,Male,91,Male,97,None,Severe,Clear,33.498497843408515,Shopping,Medium,None,Kill,Evening,Tuesday,October,Fall,Teen,Senior,Wet,66.96859019391094,50.845713277064455
2022-02-07 00:00:00.000000000,12,Nesh,Male,66,Male,59,None,Severe,Snowy,7.289995636607287,Shopping,Medium,Primary,Kill,Morning,Monday,February,Summer,Child,Child,Dry,80.18407183875024,89.32809106070762
2023-07-27 00:00:00.000000000,11,Kharkrez,Female,27,Female,80,Knife,Fatal,Rainy,35.2358179125003,Shopping,High,Primary,Theft,Morning,Thursday,July,Summer,Child,Teen,Dry,35.96468265247012,7.482949407798056
2021-04-19 00:00:00.000000000,20,Maywand,Female,94,Male,18,Gun,Fatal,Rainy,26.651640243806725,Working,Low,None,Kill,Night,Monday,April,Fall,Adult,Adult,Dry,58.84798761675915,43.55608417801273
2020-04-10 00:00:00.000000000,4,Arghistan,Female,51,Male,92,None,Severe,Clear,20.813211382558126,Shopping,High,Tertiary,Theft,Night,Friday,April,Fall,Teen,Senior,Dry,82.35020939854229,45.93021714374207
2021-07-20 00:00:00.000000000,18,Arghistan,Male,15,Female,75,Gun,Fatal,Rainy,8.243647260257656,Working,Medium,Secondary,Kill,Morning,Tuesday,July,Winter,Senior,Adult,Dry,44.56842136151678,1.2737800981196035
2023-06-16 00:00:00.000000000,24,Center,Male,26,Male,95,Gun,None,Cloudy,33.26035508524673,Walking,High,Tertiary,Kill,Night,Friday,June,Fall,Teen,Teen,Dry,42.31270403444736,87.51342318430409
2022-08-05 00:00:00.000000000,16,Reag,Male,34,Female,56,Gun,Severe,Clear,28.826353821893846,Walking,Low,Tertiary,Theft,Evening,Friday,August,Summer,Senior,Teen,Wet,15.83274684277306,25.5731373011284
2021-05-11 00:00:00.000000000,7,Center,Female,85,Male,20,Gun,Fatal,Rainy,39.018370069869874,Working,High,Tertiary,Theft,Evening,Tuesday,May,Spring,Teen,Senior,Wet,39.38636726373019,91.25187502082696
2020-08-25 00:00:00.000000000,2,Shah Wali Kot,Female,51,Female,25,Gun,Severe,Clear,7.742711741646321,Shopping,Low,Secondary,Theft,Night,Tuesday,August,Fall,Teen,Senior,Wet,6.897830382357384,77.89063461591508
2023-10-25 00:00:00.000000000,6,Shah Wali Kot,Female,43,Male,27,Knife,Severe,Cloudy,38.119830288847254,Driving,High,Primary,Kill,Afternoon,Wednesday,October,Spring,Child,Senior,Wet,28.52396466540732,48.887857764589945
2020-10-24 00:00:00.000000000,19,Zhari,Male,57,Female,69,None,Minor,Clear,28.07095143519191,Driving,High,Secondary,Theft,Evening,Saturday,October,Spring,Child,Adult,Dry,99.74822217670976,99.47176379678938
2020-08-15 00:00:00.000000000,13,Nesh,Female,63,Male,52,None,None,Cloudy,34.714029210075914,Shopping,Low,Tertiary,Kill,Night,Saturday,August,Fall,Teen,Child,Dry,39.854301348362185,4.017783602124469
2022-03-01 00:00:00.000000000,8,Spin Boldak,Male,59,Female,11,Other,None,Cloudy,32.83404818026016,Walking,Low,None,Kill,Night,Tuesday,March,Spring,Senior,Senior,Wet,37.27867327606948,97.5482635648903
2023-05-01 00:00:00.000000000,13,Center,Female,24,Female,62,Knife,Fatal,Cloudy,-9.953579783732883,Working,Medium,Secondary,Theft,Night,Monday,May,Spring,Senior,Adult,Dry,87.95822575768337,24.038805058295164
2020-04-18 00:00:00.000000000,22,Daman,Male,22,Female,23,Knife,Severe,Snowy,17.053392296514904,Driving,High,Tertiary,Theft,Evening,Saturday,April,Summer,Adult,Child,Dry,86.33986091488353,14.660353778153768
2021-11-01 00:00:00.000000000,9,Spin Boldak,Female,27,Male,28,Other,Fatal,Snowy,-3.8712197506021866,Driving,High,Tertiary,Theft,Evening,Monday,November,Summer,Senior,Teen,Dry,95.07617988434455,72.52788110836742
2022-07-27 00:00:00.000000000,13,Center,Female,88,Male,57,Knife,Fatal,Clear,18.802506074596128,Driving,Medium,Primary,Theft,Morning,Wednesday,July,Spring,Teen,Adult,Dry,50.701465961759496,99.26617097683973
2021-06-18 00:00:00.000000000,24,Maruf,Female,97,Male,95,Gun,Fatal,Clear,39.46271743507106,Driving,High,Secondary,Kill,Morning,Friday,June,Winter,Teen,Adult,Wet,83.83204350438909,0.42614109385608057
2023-01-24 00:00:00.000000000,12,Maruf,Male,44,Male,74,Knife,Minor,Cloudy,4.514975581534939,Driving,High,Tertiary,Kill,Night,Tuesday,January,Summer,Adult,Adult,Wet,28.962711910387572,39.74726502437108
2020-05-02 00:00:00.000000000,4,Zhari,Female,91,Male,28,None,None,Clear,8.390084740284557,Driving,High,None,Kill,Morning,Saturday,May,Fall,Senior,Senior,Dry,71.65113049907943,25.568659638340375
2022-12-22 00:00:00.000000000,15,Panjwayi,Male,55,Male,90,Knife,Severe,Rainy,32.19931018058744,Working,High,Secondary,Kill,Night,Thursday,December,Spring,Teen,Senior,Wet,68.8823393848361,50.14164289916964
2021-04-30 00:00:00.000000000,5,Daman,Female,96,Female,68,Other,Minor,Clear,-1.8596707103595147,Driving,High,Tertiary,Kill,Night,Friday,April,Fall,Teen,Senior,Wet,99.92847989012866,85.02736459387766
2021-06-17 00:00:00.000000000,4,Kharkrez,Male,47,Male,28,Knife,Fatal,Cloudy,0.12919730370227533,Walking,Low,Tertiary,Kill,Morning,Thursday,June,Winter,Teen,Adult,Dry,86.06744873044116,67.3052042934292
2021-11-27 00:00:00.000000000,7,Kharkrez,Male,9,Male,73,Knife,Severe,Cloudy,-0.040512609456364146,Driving,Low,Tertiary,Kill,Night,Saturday,November,Spring,Teen,Teen,Wet,50.2178592469936,39.69537279151359
2020-01-03 00:00:00.000000000,5,Kharkrez,Male,41,Male,76,None,Fatal,Rainy,35.042219786156956,Working,Medium,Primary,Kill,Morning,Friday,January,Winter,Teen,Senior,Wet,15.174862088677122,35.57019082134762
2022-05-14 00:00:00.000000000,20,Center,Male,57,Male,15,Knife,None,Cloudy,-2.1410401131877945,Working,Low,Secondary,Kill,Afternoon,Saturday,May,Winter,Adult,Adult,Dry,43.1795646697664,7.262897251210287
2022-12-29 00:00:00.000000000,8,Shah Wali Kot,Male,44,Male,41,Other,Minor,Snowy,-2.5250650832597668,Working,Medium,Primary,Theft,Afternoon,Thursday,December,Summer,Teen,Adult,Dry,46.32848468759047,27.823550234806927
2023-03-26 00:00:00.000000000,12,Spin Boldak,Male,54,Male,90,Gun,Severe,Cloudy,15.281403126986753,Driving,Low,Tertiary,Kill,Evening,Sunday,March,Summer,Child,Adult,Dry,89.4021331800007,53.439743414045346
2021-09-05 00:00:00.000000000,8,Maywand,Male,93,Male,23,None,Severe,Rainy,20.733945242181992,Working,Medium,Secondary,Theft,Night,Sunday,September,Summer,Child,Child,Dry,44.91532573033097,76.27196350968207
2021-11-19 00:00:00.000000000,11,Maywand,Female,52,Male,54,Gun,Severe,Snowy,14.894241906182017,Walking,Low,Primary,Kill,Morning,Friday,November,Spring,Senior,Child,Wet,64.79825197561568,81.21473337559443
2020-07-20 00:00:00.000000000,21,Center,Female,64,Female,18,Knife,Minor,Rainy,9.298178604370964,Driving,Low,Primary,Theft,Afternoon,Monday,July,Summer,Teen,Child,Dry,27.325936875882306,41.384935068950334
2022-04-27 00:00:00.000000000,1,Nesh,Female,17,Male,55,Gun,Severe,Rainy,-9.349527669425852,Shopping,High,Tertiary,Theft,Afternoon,Wednesday,April,Summer,Adult,Adult,Dry,96.08088996142156,11.090543069645387
2020-10-08 00:00:00.000000000,14,Reag,Male,73,Male,83,Other,Severe,Rainy,-5.079660205856681,Driving,High,Secondary,Theft,Night,Thursday,October,Winter,Senior,Adult,Wet,86.34183360340978,41.174516464513566
2021-01-03 00:00:00.000000000,19,Maruf,Female,25,Male,17,Gun,Severe,Rainy,27.224200779320363,Driving,Medium,Tertiary,Kill,Night,Sunday,January,Spring,Senior,Senior,Dry,77.3988660932141,15.32888599024076
2021-05-13 00:00:00.000000000,13,Center,Female,49,Male,27,Knife,Minor,Clear,30.440941951653386,Walking,Medium,Primary,Kill,Night,Thursday,May,Summer,Teen,Teen,Dry,29.404613098979247,40.02528768057048
2021-06-12 00:00:00.000000000,19,Daman,Male,38,Male,19,Knife,Fatal,Cloudy,20.658701151697045,Driving,Medium,None,Kill,Morning,Saturday,June,Fall,Adult,Child,Dry,41.54699062922542,53.61787326072488
2023-03-05 00:00:00.000000000,7,Maruf,Male,16,Male,83,Other,None,Snowy,-0.5533737509606702,Walking,High,Secondary,Kill,Night,Sunday,March,Spring,Teen,Child,Dry,30.74509686790936,68.17027698975642
2021-11-13 00:00:00.000000000,13,Maruf,Female,87,Female,96,Knife,Severe,Snowy,31.768540584022098,Walking,High,Secondary,Kill,Afternoon,Saturday,November,Spring,Senior,Teen,Dry,51.26051392131027,48.178405515409985
2023-07-30 00:00:00.000000000,21,Maywand,Female,55,Male,56,Gun,Minor,Snowy,9.751722861082893,Walking,Medium,Primary,Kill,Afternoon,Sunday,July,Spring,Adult,Senior,Wet,19.165846652257557,79.65411062093025
