date,hour_of_day,location,district,area_name,victim_gender,victim_age,perpetrator_gender,perpetrator_age,weapon,injury,weather,temperature,previous_activity,economical_situation,education_level,crime_type,latitude,longitude,time_of_day,day_of_week,month,season,victim_age_group,perpetrator_age_group,weather_condition,economic_index,education_index
2022-11-12,23,Achekzai Sharqi,Zhar,Achekzai Sharqi,Male,64,Female,91,Knife,Minor,Cloudy,7.303690088677847,Walking,Low,Tertiary,Theft,31.54991,65.34757,Afternoon,Saturday,November,Spring,Adult,Adult,Wet,31.675187005311777,76.72545124277116
2023-12-04,24,Tootak Junobi,Ghorak,Tootak Junobi,Male,62,Female,49,Other,Minor,Cloudy,10.771737774863592,Shopping,Medium,Primary,Theft,31.98191,64.94008,Night,Monday,December,Fall,Adult,Teen,Wet,98.97894216069275,40.98378400029926
2020-03-24,16,Taymur,Maywand,Taymur,Male,92,Female,92,Gun,Severe,Snowy,-5.805478337331573,Shopping,High,None,kill,31.5223,65.03232,Morning,Tuesday,March,Spring,Child,Adult,Wet,13.642981347188265,97.73238338774013
2021-09-21,20,Mullah Abdulrahman Akhund,Panjwayi,Mullah Abdulrahman Akhund,Female,26,Male,89,Knife,Minor,Cloudy,14.167513978167442,Working,High,Tertiary,kill,31.50732,65.42772,Afternoon,Tuesday,September,Fall,Child,Adult,Wet,71.44823768656511,68.3725439448809
2022-08-16,19,Haji Shir Kalay,Daman,Haji Shir Kalay,Male,89,Female,80,Gun,None,Snowy,-4.397216217944297,Driving,High,None,kill,31.41146,65.93457,Night,Tuesday,August,Winter,Child,Senior,Dry,90.8423977166635,69.5880043632018
2022-05-01,5,Salu Aka Kalay,Panjwayi,Salu Aka Kalay,Male,63,Male,44,Gun,Minor,Clear,34.13987075701068,Shopping,High,Primary,Theft,31.45166,65.27233,Evening,Sunday,May,Winter,Senior,Teen,Wet,1.8277506376899622,41.61104434963764
2021-10-14,18,Abdullah Jan,Spin Boldak,Abdullah Jan,Male,56,Male,30,Other,None,Snowy,1.287654499664784,Driving,High,None,Theft,31.2949,65.95549,Morning,Thursday,October,Winter,Teen,Teen,Dry,19.08379935919966,70.6864543916826
2020-03-13,20,Sayyidan Kalay,Daman,Sayyidan Kalay,Male,88,Male,38,Other,None,Snowy,33.63978849961357,Driving,High,Secondary,kill,31.45397,65.9332,Evening,Friday,March,Winter,Adult,Teen,Dry,92.20594014199636,67.2654219843621
2020-06-28,16,Khair Mohammad Kalay Loara Akhtar Zaye,Spin Boldak,Khair Mohammad Kalay Loara Akhtar Zaye,Female,41,Female,55,None,Severe,Rainy,4.868278266650236,Walking,Low,Secondary,kill,31.26928,66.40117,Evening,Sunday,June,Fall,Adult,Teen,Dry,54.969187314491606,45.32951317150088
2023-11-06,20,Kharot,Panjwayi,Kharot,Male,46,Female,56,None,Fatal,Clear,6.152464775874272,Driving,Low,Primary,Theft,31.58953,65.53806,Morning,Monday,November,Fall,Adult,Adult,Dry,70.15252645352014,73.74702580798461
2021-08-21,12,Kandahar Telecommunications Office,Center,Kandahar Telecommunications Office,Male,10,Female,62,Knife,Fatal,Clear,-8.555193422723692,Working,High,Primary,Theft,31.58,65.71,Afternoon,Saturday,August,Spring,Adult,Teen,Wet,38.50572960320561,87.32314186039028
2021-07-31,17,Jelawar,Arghandab,Jelawar,Male,79,Female,6,None,None,Clear,1.1131043508676246,Walking,Medium,None,kill,31.70137,65.6386,Night,Saturday,July,Summer,Child,Child,Dry,26.284859983678544,62.78173571650252
2020-07-30,24,Sher Ali Khan,Daman,Sher Ali Khan,Female,17,Male,64,Gun,Severe,Cloudy,32.989775070826596,Walking,High,Primary,Theft,31.73152,66.26586,Afternoon,Thursday,July,Summer,Senior,Teen,Wet,81.25688566880928,96.3083866282484
2023-01-08,5,Dahi Wari Kalay,Spin Boldak,Dahi Wari Kalay,Female,71,Male,78,Other,Severe,Rainy,38.40387185407159,Working,Medium,Primary,kill,31.179,66.48504,Night,Sunday,January,Winter,Teen,Senior,Dry,37.471354891623555,54.349459490309386
2020-09-28,23,Mullah Khel Qala Rashid,Maruf,Mullah Khel Qala Rashid,Female,93,Male,10,Knife,Minor,Rainy,-3.281551398389717,Walking,High,Secondary,Theft,31.5132,67.50817,Morning,Monday,September,Summer,Teen,Adult,Dry,43.37728379342644,73.04227657008423
2020-06-23,6,Sayyid Wali Kalay,Maruf,Sayyid Wali Kalay,Female,41,Male,26,None,None,Clear,-7.371407336928034,Walking,Medium,None,Theft,31.70387,67.3064,Afternoon,Tuesday,June,Fall,Child,Child,Dry,23.281634714032773,28.24426007134656
2022-11-11,17,Haji Qayoum Kalacha,Shah Wali Kot,Haji Qayoum Kalacha,Female,89,Female,88,Other,None,Snowy,18.680163194519775,Working,Medium,Tertiary,kill,31.77513,65.81851,Afternoon,Friday,November,Summer,Adult,Teen,Dry,28.555764845889918,68.84044727796208
2023-02-16,3,Najuyi,Daman,Najuyi,Female,87,Male,32,Knife,Minor,Clear,20.025895117121017,Working,Medium,Tertiary,Theft,31.61007,65.9708,Morning,Thursday,February,Summer,Child,Teen,Wet,27.429261423297934,95.81957119146142
2020-12-06,10,Tootak Shamaly,Ghorak,Tootak Shamaly,Female,82,Female,51,Gun,Fatal,Cloudy,10.221833347935931,Driving,High,Tertiary,Theft,31.99964,64.93322,Evening,Sunday,December,Winter,Senior,Adult,Dry,73.3142577838304,53.967354534309685
2020-04-11,20,Tootak Junobi,Ghorak,Tootak Junobi,Male,61,Female,58,Knife,Severe,Rainy,-1.2331898823605556,Walking,Medium,None,Theft,31.98191,64.94008,Night,Saturday,April,Winter,Senior,Senior,Wet,9.254155148756926,56.892316101577336
2023-07-30,24,Burj Kalay,Spin Boldak,Burj Kalay,Male,14,Female,75,Gun,Minor,Snowy,36.842323420231516,Driving,Low,Secondary,kill,31.08072,66.45385,Morning,Sunday,July,Summer,Adult,Senior,Wet,66.74703848373777,19.99053828276581
2023-01-30,2,Akhtar Zai Noor Mohammad Kalay,Arghistan,Akhtar Zai Noor Mohammad Kalay,Male,45,Female,59,Gun,Fatal,Snowy,7.617044604013433,Walking,High,Tertiary,kill,31.32958,66.16542,Afternoon,Monday,January,Fall,Senior,Teen,Dry,29.870902288253653,45.16946641379725
2021-06-02,1,Khuday Rahm Wecha Kola,Spin Boldak,Khuday Rahm Wecha Kola,Male,55,Female,92,Knife,Severe,Snowy,-2.4598444758436777,Driving,Medium,Tertiary,Theft,31.02328,66.60599,Evening,Wednesday,June,Spring,Adult,Child,Dry,68.42834630159606,14.506059335165267
2023-03-05,13,Bawary,Daman,Bawary,Female,71,Female,63,Knife,Severe,Clear,-2.141063806886714,Walking,Medium,None,Theft,31.69753,65.88339,Night,Sunday,March,Winter,Adult,Senior,Dry,72.15108899535436,97.41813417836683
2021-11-17,16,Dewal Kala,Maywand,Dewal Kala,Female,10,Female,24,Knife,None,Snowy,5.480132217832265,Driving,Low,Primary,Theft,31.54832,64.93301,Night,Wednesday,November,Spring,Teen,Teen,Wet,59.91936804462325,8.88214269242058
2022-12-17,8,Nasrat Afghan Kalay,Spin Boldak,Nasrat Afghan Kalay,Male,48,Female,62,Other,Minor,Clear,17.94474427120094,Working,High,Tertiary,kill,30.99603,66.43984,Evening,Saturday,December,Spring,Teen,Child,Dry,29.126917931881923,46.326706371472305
2023-05-04,12,Abdul Rashid Kalacha,Panjwayi,Abdul Rashid Kalacha,Female,16,Female,83,Gun,Fatal,Rainy,38.357537573918684,Driving,Low,Secondary,Theft,31.50075,65.54991,Afternoon,Thursday,May,Winter,Teen,Adult,Dry,18.564338338179564,57.23390083421289
2021-06-29,4,Bazar-e-Khan Square,Center,Bazar-e-Khan Square,Female,10,Female,38,None,None,Rainy,-2.062001405939564,Shopping,Medium,Secondary,kill,31.608,65.7,Afternoon,Tuesday,June,Winter,Child,Teen,Wet,7.391163309115356,2.1067793630289655
2022-07-03,13,Mansor Kalay,Maywand,Mansor Kalay,Female,20,Female,33,Knife,Severe,Clear,19.94110108137057,Working,Medium,None,Theft,31.53786,64.98543,Evening,Sunday,July,Winter,Child,Child,Dry,28.647402512249045,34.68761286799131
2022-12-01,7,Char Qoulba Hulya,Arghandab,Char Qoulba Hulya,Male,50,Female,66,Knife,Minor,Snowy,32.27923762287551,Walking,Medium,Secondary,Theft,31.69274,65.63969,Evening,Thursday,December,Fall,Senior,Child,Wet,59.276854554672376,46.77861976999832
2022-04-22,7,Nasrullah Khan Kalay,Maywand,Nasrullah Khan Kalay,Male,4,Male,57,Knife,Minor,Clear,16.362006175449427,Working,High,Secondary,Theft,31.63874,64.92231,Afternoon,Friday,April,Summer,Child,Child,Dry,32.99497951528188,17.838314457785774
2020-07-06,20,Warghar Kalay,Maruf,Warghar Kalay,Female,19,Female,20,Other,Minor,Clear,13.94685069921556,Driving,Medium,None,Theft,31.58601,67.39402,Night,Monday,July,Fall,Senior,Teen,Wet,10.584650266908346,81.32813409070019
2022-01-13,15,Abdul Mohammad Jatan,Zhar,Abdul Mohammad Jatan,Male,18,Male,60,None,Minor,Rainy,33.3293039303295,Walking,Low,Primary,kill,31.58268,65.43713,Night,Thursday,January,Winter,Senior,Senior,Wet,48.884975254496766,6.44899055202639
2021-12-09,3,Biyaban Dara,Shah Wali Kot,Biyaban Dara,Female,83,Male,17,None,Severe,Cloudy,27.833963761938918,Shopping,High,Secondary,Theft,31.44774,65.92235,Afternoon,Thursday,December,Summer,Teen,Adult,Dry,11.033600219565365,31.70028208472624
2022-12-19,16,Baber,Arghandab,Baber,Female,34,Female,10,None,None,Rainy,13.208644311758324,Driving,Medium,Secondary,kill,31.71417,65.67006,Afternoon,Monday,December,Winter,Adult,Adult,Dry,25.160724701668325,13.463844011518567
2021-10-20,19,Akhtar Zai Noor Mohammad Kalay,Arghistan,Akhtar Zai Noor Mohammad Kalay,Male,25,Male,69,None,Severe,Cloudy,38.991495113324206,Shopping,Low,Secondary,kill,31.32958,66.16542,Evening,Wednesday,October,Winter,Teen,Teen,Dry,53.23598336650134,41.20223626786562
2022-12-05,20,Popal Zay Mohammad Rafiq Kalacha,Daman,Popal Zay Mohammad Rafiq Kalacha,Male,78,Male,23,Other,None,Snowy,-9.69290738032363,Driving,Low,Primary,kill,31.5281,65.85497,Evening,Monday,December,Winter,Adult,Child,Dry,7.083407875429437,38.909455366442124
2021-07-28,17,Ali Zay,Shah Wali Kot,Ali Zay,Male,77,Female,83,Other,Fatal,Clear,36.96462026632447,Working,Low,Secondary,kill,31.42325,65.92299,Night,Wednesday,July,Fall,Child,Teen,Wet,46.8806893429861,72.32273514921576
2020-12-06,6,Biyabani Kalay,Shah Wali Kot,Biyabani Kalay,Female,40,Male,38,Knife,Fatal,Cloudy,19.157445035404024,Driving,Low,Tertiary,kill,31.62404,66.15417,Afternoon,Sunday,December,Fall,Senior,Child,Dry,65.80597531363091,97.41132233446803
2022-05-27,2,Mandisar Square,Center,Mandisar Square,Male,30,Male,88,None,Minor,Cloudy,23.007173643506377,Working,Medium,Tertiary,Theft,31.62,65.699,Night,Friday,May,Fall,Senior,Adult,Dry,13.901131794815369,74.99747467730417
2023-03-01,21,Mullah Abdulrahman Akhund,Panjwayi,Mullah Abdulrahman Akhund,Male,66,Female,35,Knife,Severe,Rainy,0.8142866720220674,Shopping,Low,Secondary,kill,31.50732,65.42772,Evening,Wednesday,March,Summer,Child,Teen,Dry,41.82681756738261,29.288778152705653
2022-03-27,12,Ziyarat Shah Maqsud Agha Markaz Woluswally,Kharkrez,Ziyarat Shah Maqsud Agha Markaz Woluswally,Male,16,Female,76,Knife,None,Snowy,16.56713031722428,Walking,Medium,Tertiary,Theft,31.98177,65.47083,Night,Sunday,March,Winter,Senior,Child,Wet,91.64488734664688,95.17691115917113
2021-03-06,20,Mullah Omar's House,Center,Mullah Omar's House,Male,23,Female,100,None,Severe,Snowy,17.766186867403555,Shopping,Low,None,kill,31.612,65.703,Afternoon,Saturday,March,Spring,Senior,Child,Dry,59.93180894016168,32.35112106214631
2023-02-09,8,Sar Boland,Maywand,Sar Boland,Female,25,Female,9,None,None,Rainy,17.585212850546213,Driving,Low,Secondary,Theft,31.50946,65.04914,Night,Thursday,February,Summer,Senior,Child,Dry,90.16639067384546,41.857465393554364
2022-04-20,18,Hassan Abad,Maywand,Hassan Abad,Female,41,Male,53,None,Severe,Rainy,23.48059164248111,Working,Medium,Secondary,kill,31.599,65.05895,Morning,Wednesday,April,Spring,Adult,Teen,Wet,30.756814723870875,59.818811215989975
2022-11-10,7,Biyabanak Mushan,Panjwayi,Biyabanak Mushan,Male,10,Female,70,Other,Minor,Rainy,31.28054056302838,Working,Low,Secondary,Theft,31.45823,65.27083,Night,Thursday,November,Summer,Teen,Teen,Dry,48.23487227145628,31.475823135365577
2022-10-12,11,Kadhel,Zhar,Kadhel,Female,87,Female,51,Knife,None,Snowy,24.590762401106815,Walking,Low,Tertiary,kill,31.50627,65.36926,Evening,Wednesday,October,Spring,Child,Child,Wet,69.55653798220801,83.33122562005106
2021-01-07,5,Mazangan,Panjwayi,Mazangan,Female,49,Male,26,None,Minor,Cloudy,23.41643964214839,Walking,Medium,None,Theft,31.50518,65.54598,Night,Thursday,January,Spring,Child,Senior,Wet,28.760509750856745,73.6824490476414
2021-03-31,21,Haji Mohammad Khan Kalay,Maywand,Haji Mohammad Khan Kalay,Female,87,Female,29,Gun,Fatal,Clear,31.626363596206176,Driving,Medium,Primary,kill,31.5196,65.09464,Morning,Wednesday,March,Summer,Child,Child,Dry,77.99545968191056,1.5244385779844771
2022-07-14,8,Meya Karaiz,Maywand,Meya Karaiz,Male,31,Female,64,None,Severe,Clear,20.900872027431557,Walking,Low,Tertiary,kill,31.52355,65.19408,Night,Thursday,July,Summer,Senior,Teen,Dry,13.619533366289737,13.893780921576159
2020-11-01,13,Shabaz,Maywand,Shabaz,Female,66,Male,63,Knife,Minor,Clear,-2.935497102147025,Driving,Medium,Primary,Theft,31.63796,65.05819,Evening,Sunday,November,Winter,Teen,Child,Dry,74.4266333777196,55.60669250279581
2020-08-03,19,Paiy Jakan,Daman,Paiy Jakan,Male,84,Female,20,Gun,Fatal,Clear,14.945783492655622,Walking,Medium,Secondary,kill,31.73592,66.11234,Afternoon,Monday,August,Spring,Adult,Adult,Dry,80.7085716455222,10.748045645771375
2022-08-29,6,Kohak,Arghandab,Kohak,Female,72,Male,8,Knife,Severe,Clear,21.925191140962195,Driving,High,None,kill,31.64694,65.60743,Morning,Monday,August,Spring,Teen,Adult,Wet,63.63070982123886,64.1625799436453
2022-07-30,10,Mullah Khel Qala Rashid,Maruf,Mullah Khel Qala Rashid,Male,76,Male,84,None,Fatal,Clear,38.03274258409204,Working,Low,None,Theft,31.5132,67.50817,Night,Saturday,July,Spring,Senior,Adult,Wet,67.67876545805494,69.8146516137302
2023-01-01,13,Landay,Kharkrez,Landay,Male,18,Female,39,Gun,Severe,Snowy,29.360775777013316,Shopping,High,None,kill,32.22094,65.54809,Afternoon,Sunday,January,Winter,Child,Adult,Dry,78.31930595563628,70.87289596142922
2022-07-07,6,Malmand,Ghorak,Malmand,Female,61,Female,20,Gun,Fatal,Snowy,20.909154299892876,Driving,High,None,kill,31.98997,64.98376,Afternoon,Thursday,July,Summer,Teen,Teen,Wet,26.38128045430449,45.08567065377051
2021-04-27,2,Darwishan,Kharkrez,Darwishan,Male,62,Female,83,Knife,Fatal,Clear,-4.360569898769136,Shopping,Medium,Secondary,kill,31.99469,65.47597,Night,Tuesday,April,Summer,Adult,Senior,Dry,19.985943282202378,94.91097327414629
2021-07-22,19,Abdul Qadir Isahq Ghat Kalay,Maruf,Abdul Qadir Isahq Ghat Kalay,Male,42,Male,50,Other,Fatal,Cloudy,19.731406553131084,Shopping,Medium,None,Theft,31.51428,67.46256,Afternoon,Thursday,July,Spring,Adult,Child,Dry,22.84366474775501,61.476771461466825
2020-05-05,11,Abdul Qadir Isahq Ghat Kalay,Maruf,Abdul Qadir Isahq Ghat Kalay,Female,10,Male,55,Other,None,Cloudy,-7.427293430203122,Shopping,Medium,Secondary,kill,31.51428,67.46256,Morning,Tuesday,May,Winter,Teen,Senior,Wet,23.328136627942662,59.68313173147769
2020-02-22,13,Maroof Square,Center,Maroof Square,Male,95,Female,38,Gun,None,Snowy,37.50554793530269,Driving,Low,None,kill,31.61,65.675,Evening,Saturday,February,Winter,Teen,Senior,Wet,32.58732808739661,47.27398605177533
2020-08-29,7,Haji Dahi,Daman,Haji Dahi,Female,98,Male,87,Gun,Minor,Cloudy,37.74720695101518,Walking,Low,Secondary,kill,31.40741,65.88261,Evening,Saturday,August,Spring,Teen,Child,Dry,16.710303795701055,1.0897927093180715
2023-03-05,1,Kochni Chalghor,Panjwayi,Kochni Chalghor,Male,71,Female,1,Gun,None,Clear,12.208005853776363,Shopping,Medium,Primary,Theft,31.54469,65.56493,Afternoon,Sunday,March,Fall,Child,Teen,Dry,18.343721313508333,43.28342198385485
2021-02-19,24,Ali Zay,Shah Wali Kot,Ali Zay,Male,44,Male,7,Knife,None,Snowy,-5.778138097672744,Driving,Low,None,kill,31.42325,65.92299,Night,Friday,February,Spring,Child,Child,Dry,71.58147002189216,81.99467029942508
2023-02-06,21,Khada Nazar,Spin Boldak,Khada Nazar,Male,1,Female,54,Other,Severe,Cloudy,-5.330802330179665,Working,Medium,Tertiary,Theft,30.97337,66.37629,Evening,Monday,February,Spring,Child,Teen,Dry,59.36397368135092,92.93004383010536
2022-11-16,13,Kandahar Bank Headquarters,Center,Kandahar Bank Headquarters,Male,14,Male,33,None,Fatal,Snowy,23.034907637185725,Working,High,Tertiary,kill,31.618,65.702,Morning,Wednesday,November,Summer,Senior,Senior,Dry,43.94141637491901,25.211289388498905
2023-09-30,19,Jeledan,Arghandab,Jeledan,Male,4,Male,69,Other,None,Cloudy,7.395005105226758,Walking,High,Primary,kill,31.64844,65.64183,Night,Saturday,September,Summer,Senior,Adult,Dry,34.305835247645575,49.13885086462425
2022-08-16,9,Changal,Arghandab,Changal,Female,23,Male,19,None,Minor,Snowy,36.025796005296726,Shopping,Low,None,kill,31.68392,65.67784,Afternoon,Tuesday,August,Fall,Teen,Adult,Wet,46.82039440878355,35.47206186570933
2020-08-07,8,Aslam Kalay,Kharkrez,Aslam Kalay,Male,32,Female,36,Other,Fatal,Snowy,17.623265166382144,Walking,High,Primary,Theft,31.96747,65.63512,Afternoon,Friday,August,Spring,Senior,Senior,Dry,24.475204664360895,53.10019358374293
2022-02-22,6,Chahar Sang Khurd,Kharkrez,Chahar Sang Khurd,Male,25,Male,94,Knife,None,Cloudy,-0.4673302332432261,Walking,Medium,Secondary,kill,31.96442,65.52921,Evening,Tuesday,February,Spring,Teen,Child,Dry,18.587205124860894,15.502793106999423
2020-12-29,6,Ghulam Mohammad Kalay,Kharkrez,Ghulam Mohammad Kalay,Male,72,Female,31,Gun,Minor,Clear,30.593222498682714,Walking,Low,Tertiary,kill,31.96058,65.63709,Night,Tuesday,December,Winter,Senior,Adult,Wet,91.85526652071458,97.2458239188788
2021-08-10,18,Kamo Zai,Maywand,Kamo Zai,Male,58,Female,34,Other,Severe,Cloudy,21.695528745271474,Walking,High,Tertiary,kill,31.53559,64.9098,Night,Tuesday,August,Fall,Senior,Adult,Wet,48.75961119050621,93.41973112976635
2021-05-19,8,Yari,Maywand,Yari,Female,83,Male,66,Knife,Severe,Cloudy,24.797858636186035,Walking,Low,Primary,Theft,31.64505,65.05806,Evening,Wednesday,May,Summer,Adult,Teen,Wet,97.34176180008365,11.312247910918716
2023-11-14,15,Anzirgay,Shah Wali Kot,Anzirgay,Female,72,Female,36,None,Minor,Snowy,9.062990195638012,Shopping,Medium,Secondary,Theft,31.77652,65.97012,Evening,Tuesday,November,Winter,Adult,Child,Dry,72.42039981458169,96.85129286032293
2020-04-03,16,Naw Abad,Kharkrez,Naw Abad,Female,59,Male,26,Gun,Minor,Clear,31.539860809386795,Shopping,Medium,Secondary,kill,31.95156,65.56069,Morning,Friday,April,Fall,Adult,Adult,Dry,83.8147156819055,69.98732370531879
2021-10-20,2,Patkay Sufla,Arghistan,Patkay Sufla,Male,41,Female,42,Knife,Fatal,Snowy,23.222773298514156,Driving,Low,Secondary,Theft,31.36703,66.08718,Morning,Wednesday,October,Winter,Adult,Child,Dry,4.236325049819478,44.9403005865715
2022-10-07,1,Haji Shir Kalay,Daman,Haji Shir Kalay,Female,5,Male,72,Gun,Minor,Clear,11.392254322975791,Shopping,Low,Tertiary,kill,31.41146,65.93457,Evening,Friday,October,Summer,Child,Teen,Wet,56.76464926744173,68.57964419732069
2023-02-25,19,Bay Himat,Kharkrez,Bay Himat,Male,40,Female,11,None,None,Clear,37.031430826568545,Walking,Medium,Tertiary,kill,31.9138,65.47514,Night,Saturday,February,Summer,Senior,Senior,Dry,92.02250148190872,54.61791468256336
2022-10-23,11,Sarpoza Square,Center,Sarpoza Square,Male,55,Female,67,Other,None,Rainy,19.77052616697175,Shopping,High,Secondary,kill,31.611,65.697,Afternoon,Sunday,October,Summer,Adult,Adult,Dry,99.49014729051258,29.30673253873417
2021-04-02,16,Liti,Kharkrez,Liti,Female,63,Male,27,None,Fatal,Cloudy,5.2061723693584,Shopping,Low,Secondary,kill,31.90982,65.48317,Evening,Friday,April,Summer,Senior,Child,Wet,50.62955329012193,66.04610407865056
2022-10-03,3,Iqbal Khan Kalay,Spin Boldak,Iqbal Khan Kalay,Female,39,Female,82,None,Minor,Snowy,9.79591608173595,Shopping,Low,Tertiary,Theft,31.06462,66.4286,Evening,Monday,October,Fall,Teen,Child,Dry,82.8443075302829,90.75900537108105
2021-12-22,11,Khairati,Daman,Khairati,Male,78,Male,23,Other,Minor,Clear,29.011850046765495,Driving,High,Primary,Theft,31.77808,65.94938,Evening,Wednesday,December,Fall,Senior,Adult,Dry,10.603551130423284,83.25829485165377
2021-09-19,20,Haji Nasrula Kalay,Spin Boldak,Haji Nasrula Kalay,Male,47,Male,68,Other,Severe,Clear,35.635686140337484,Shopping,Low,Primary,Theft,31.18278,65.95872,Morning,Sunday,September,Fall,Child,Teen,Wet,28.07815864828219,73.55281093005075
2023-05-02,1,Taryu,Daman,Taryu,Male,11,Female,7,Knife,Severe,Clear,28.707654444204316,Walking,High,Secondary,Theft,31.63319,65.89752,Night,Tuesday,May,Winter,Child,Child,Wet,17.356112010182777,79.12023138280617
2023-05-23,13,Akhtar Zai Noor Mohammad Kalay,Arghistan,Akhtar Zai Noor Mohammad Kalay,Male,28,Male,38,Knife,Fatal,Snowy,6.263452706449538,Walking,Medium,Secondary,Theft,31.32958,66.16542,Night,Tuesday,May,Spring,Child,Teen,Wet,14.611411062431312,6.635433788928191
2022-06-06,15,Yatemak Hulya,Arghandab,Yatemak Hulya,Female,59,Female,83,Knife,None,Rainy,23.51166206632415,Driving,Medium,Tertiary,Theft,31.76832,65.74838,Afternoon,Monday,June,Winter,Senior,Adult,Wet,66.87952160481979,40.33095433025946
2023-04-12,7,Arhat Kalay,Shah Wali Kot,Arhat Kalay,Female,44,Male,78,Knife,Minor,Cloudy,-5.288426190504916,Walking,Low,Primary,kill,31.68236,66.01269,Morning,Wednesday,April,Summer,Teen,Adult,Wet,45.81419838236511,94.7664644798634
2020-09-27,17,Sayidan Kalacha,Arghandab,Sayidan Kalacha,Female,32,Male,76,Gun,None,Cloudy,1.9931290246349125,Shopping,Medium,Tertiary,Theft,31.720315,65.684435,Evening,Sunday,September,Fall,Teen,Adult,Wet,68.36562570095408,0.5625557984423879
2022-03-24,17,Anzirgay,Shah Wali Kot,Anzirgay,Male,16,Female,46,Gun,Severe,Cloudy,-5.522758119577977,Working,Medium,Primary,Theft,31.77652,65.97012,Night,Thursday,March,Winter,Senior,Senior,Dry,49.675822150757355,90.74359590215865
2022-05-24,2,Kano Zai,Panjwayi,Kano Zai,Female,54,Female,74,Gun,Fatal,Snowy,19.346046178075056,Walking,Low,None,kill,31.46266,65.23075,Morning,Tuesday,May,Winter,Senior,Child,Wet,90.79730357812677,11.62318684586504
2021-06-14,17,Kafer Shagay,Maywand,Kafer Shagay,Female,36,Male,98,Other,Minor,Snowy,15.76646774527066,Walking,Medium,Tertiary,Theft,31.50604,64.8791,Night,Monday,June,Summer,Adult,Child,Wet,5.264480047326536,61.387456300673016
